image_path,label,label_name,set_type
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image040.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng089.jpg,4,Pokkah Boeng,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image144.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease280.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image921.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease206.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image029.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1440.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image900.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image738.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf802.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image263.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot642.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease078.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng152.jpg,4,Pokkah Boeng,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image199.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image908.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image230.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease003.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot556.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image507.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot368.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf649.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease237.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease430.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image747 (1).jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image876.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf349.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1390.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease216.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease165.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1081.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image151.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot480.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image191.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf995.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image307.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1495.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf752.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1709.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image040.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf428.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image062.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf590.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image807.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image231.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image253.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot354.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut262.jpg,8,smut,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image445.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image159.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease106.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease414.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot233.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf352.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image012.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease095.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot307.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease392.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease163.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease634.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image129.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1318.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease638.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1570.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1151.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image140.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image245.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1031.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image276.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng143.jpg,4,Pokkah Boeng,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image720.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf972.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf588.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image156.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot226.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image137.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image664.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1510.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf610.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease523.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image202.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image470.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf845.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf985.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1155.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease225.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf077.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf644.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf229.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut194.jpg,8,smut,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image442.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf910.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease012.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image449.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image346.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut058.jpg,8,smut,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng063.jpg,4,Pokkah Boeng,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1067.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf594.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng026.jpg,4,Pokkah Boeng,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf994.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf131.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image275.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng009.jpg,4,Pokkah Boeng,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease520.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image832.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image253.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image081.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image190.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image288.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease626.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image194.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1377.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf321.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image118.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image230.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot594.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1105.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image160.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image310.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease358.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image465.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1036.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image126.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image242.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf596.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot324.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image172.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1055.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf973.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease632.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease004.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image404.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image257.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1403.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf045.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease373.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease239.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1109.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease133.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1253.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1118.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf336.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1366.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf187.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf725.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease126.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot441.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut012.jpg,8,smut,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image003.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image127.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot387.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1182.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf025.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf343.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image133.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut008.jpg,8,smut,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image704.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image177.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf359.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot548.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot266.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1654.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease117.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Pokkah Boeng/Pokkah Boeng056.jpg,4,Pokkah Boeng,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image146.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot247.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf870.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease146.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image179.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1051.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image957.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease096.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image102.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image606.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf919.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image396.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1502.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf661.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot116.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/smut/Smut280.jpg,8,smut,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image114.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1136.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot645.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image688.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image205.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1058.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease261.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1209.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image093.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1591.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf1130.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image044.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1393.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf869.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot562.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image039.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease498.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot361.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot080.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/BrownRust/image297.jpg,2,BrownRust,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf842.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Grassy shoot/image278.jpg,3,Grassy shoot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf690.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease278.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1435.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Yellow Leaf/Yellow Leaf278.jpg,7,Yellow Leaf,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Banded Chlorosis/image227.jpg,0,Banded Chlorosis,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Sett Rot/Sett Rot238.jpg,5,Sett Rot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Viral Disease/Viral Disease019.jpg,6,Viral Disease,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image660.jpg,1,Brown Spot,test
/content/drive/MyDrive/Diseases_Project/Diseases_v2/Brown Spot/image1512.jpg,1,Brown Spot,test
